id,name,latitude,longitude,street,house_number,zip,city,email,phone_number,website,acceptance_age,total_places,places_under_3,pedagogical_focus,thematic_focus,image_url,day,opening_time,closing_time,day,opening_time,closing_time,day,opening_time,closing_time,day,opening_time,closing_time,day,opening_time,closing_time
2425,AWO Europakita ,52.49107469072398,13.4059664967716,Blücherstr.,46,10961,Berlin,europakita@awo-mitte.de,+49-30-2513442,,12,82,36,"[""Situationsansatz"", ""bilingual (deutsch-türkisch)""]","[""Integration von Kindern mit Behinderung"", ""Interkulturelle Pädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,17:00,DIENSTAG,07:00,17:00,MITTWOCH,07:00,17:00,DONNERSTAG,07:00,17:00,FREITAG,07:00,17:00
308179,Kita Fontanepromenade,52.491267283545504,13.408384050699137,Fontanepromenade,10,10967,Berlin,ingridskindergarten@procuratio.de,+49-17643473120,,11,22,0,"[""Lebensansatz""]","[""Gesundheit"", ""Körper und Bewegung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,16:00,DIENSTAG,07:30,16:00,MITTWOCH,07:30,16:00,DONNERSTAG,07:30,16:00,FREITAG,07:30,16:00
738,EKT Räuberhöhle,52.49511702345959,13.417009990003912,Planufer,92,10967,Berlin,reuberhoehle@web.de,+49-30-6915016,http://www.kita-raeuberhoehle.de/,24,18,3,"[""Situationsansatz""]","[""Naturwissenschaftliche Grunderfahrung"", ""Gesundheit"", ""Körper und Bewegung"", ""Natur- und Umweltpädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,17:00,DIENSTAG,08:00,17:00,MITTWOCH,08:00,17:00,DONNERSTAG,08:00,17:00,FREITAG,08:00,17:00
13,Kita Jerusalemer Str. 10/12/Kigä City,52.51188320037497,13.396881391576455,Jerusalemer Str.,10,10117,Berlin,Kita.Jerusalemer10@kindergaertencity.de,+49-30-20216803,http://www.kindergaerten-city.de/jerusalemer-str-10-12,2,183,50,"[""Situationsansatz""]","[""Gesundheit"", ""Integration von Kindern mit Behinderung""]",https://kita-navigator.berlin.de/bilder/einrichtung/13,MONTAG,06:00,18:00,DIENSTAG,06:00,18:00,MITTWOCH,06:00,18:00,DONNERSTAG,06:00,18:00,FREITAG,06:00,18:00
522,"FRÖBEL Kindergarten ""Schatzinsel""",52.512301938534904,13.405580025871888,Fischerinsel,8,10179,Berlin,schatzinsel-berlin@froebel-gruppe.de,+49-302013788,https://schatzinsel.froebel.info/,2,234,69,"[""Reggio-Pädagogik""]","[""Naturwissenschaftliche Grunderfahrung"", ""Körper und Bewegung"", ""Digitalisierung""]",https://kita-navigator.berlin.de/bilder/einrichtung/522,MONTAG,06:00,18:00,DIENSTAG,06:00,18:00,MITTWOCH,06:00,18:00,DONNERSTAG,06:00,18:00,FREITAG,06:00,18:00
555229,Kita Bethaniendamm,52.505410383293345,13.420132219291858,Bethaniendamm,63,10999,Berlin,wieser@jugendwohnen-berlin.de,+49-306953999-70,http://www.jugendwohnen-berlin.de/kita-bethaniendamm.0.html,8,120,48,"[""Offene-Arbeit"", ""Early Excellence, Demokratiepädagogik, kulturelle Bildung""]","[""Theaterpädagogik"", ""Naturwissenschaftliche Grunderfahrung"", ""Ästhetische Bildung (Musik und Kunst)"", ""Interkulturelle Pädagogik"", ""Integration von Kindern mit Behinderung"", ""Körper und Bewegung"", ""Natur- und Umweltpädagogik"", ""Gesundheit""]",https://kita-navigator.berlin.de/bilder/einrichtung/555229,MONTAG,07:30,17:00,DIENSTAG,07:30,17:00,MITTWOCH,07:30,17:00,DONNERSTAG,07:30,17:00,FREITAG,07:30,17:00
1602,EKT - Trompete,52.49781653816344,13.384711889829914,Großbeerenstr.,13,10963,Berlin,nathaliekommoss@gmx.de,+49-1577381350,,24,16,4,"[""Montessori-Pädagogik""]","[""Körper und Bewegung"", ""Integration von Kindern mit Behinderung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,17:00,DIENSTAG,08:00,17:00,MITTWOCH,08:00,17:00,DONNERSTAG,08:00,17:00,FREITAG,08:00,17:00
2539,EKT Bunte Mischung,52.49427643624134,13.41728471287014,Böckhstr.,48,10967,Berlin,ekt.buntemischung@gmail.com,+49-30-74073555,,12,25,10,"[""Situationsansatz""]","[""Körper und Bewegung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,17:00,DIENSTAG,08:00,17:00,MITTWOCH,08:00,17:00,DONNERSTAG,08:00,17:00,FREITAG,08:00,17:00
2605,Kinderladen Grüffelo,52.490905036617164,13.394484974435642,Zossener Str.,36,10961,Berlin,kinderladen@gmail.com,+49-30-6942457,,24,15,7,"[""Situationsansatz""]",[],https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:30,16:30,DIENSTAG,08:30,16:30,MITTWOCH,08:30,16:30,DONNERSTAG,08:30,16:30,FREITAG,08:30,16:00
790329,Kita Möckernstraße 139,52.502122673022384,13.383219174957375,Möckernstr.,139,10963,Berlin,moeckernstrasse@humanistischekitas.de,+49-30-340450860,http://www.humanistischekitas.de,12,78,0,"[""Offene-Arbeit"", ""Freinet-Pädagogik""]","[""Integration von Kindern mit Behinderung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:30,17:30,DIENSTAG,06:30,17:30,MITTWOCH,06:30,17:30,DONNERSTAG,06:30,17:30,FREITAG,06:30,17:30
987,EKT - Mondlicht I,52.49391595106915,13.417490629649405,Böckhstr.,11,10967,Berlin,ifrauenverein@t-online.de,+49-30-6948233,,18,51,0,"[""Situationsansatz"", ""Körper und Bewegung, Ästhetische Bildung (Musik und Kunst)""]","[""Religionspädagogik"", ""Naturwissenschaftliche Grunderfahrung"", ""Ästhetische Bildung (Musik und Kunst)"", ""Gesundheit"", ""Körper und Bewegung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,16:00,DIENSTAG,07:00,16:00,MITTWOCH,07:00,16:00,DONNERSTAG,07:00,16:00,FREITAG,07:00,16:00
1591,EKT - Knatterpampe,52.49410086580574,13.41787140711972,Böckhstr.,45,10967,Berlin,knatterpampe@gmail.com,+49-30-6925555,,33,17,0,"[""Montessori-Pädagogik""]","[""Körper und Bewegung"", ""Interkulturelle Pädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,17:00,DIENSTAG,08:00,17:00,MITTWOCH,08:00,17:00,DONNERSTAG,08:00,17:00,FREITAG,08:00,17:00
546379,Kiezpiraten,52.491776739581915,13.41398217478747,Urbanstr.,137,10967,Berlin,kiezpiraten@taeks.de,+49-30-39203828,,8,45,0,"[""Reggio-Pädagogik"", ""Ansatz von Emmi Pikler"", ""Lernwerkstätten, Integration, Projektarbeit, Nachhaltigkeit""]","[""Gesundheit"", ""Interkulturelle Pädagogik"", ""Natur- und Umweltpädagogik"", ""Theaterpädagogik"", ""Sprache""]",https://kita-navigator.berlin.de/bilder/einrichtung/546379,MONTAG,08:00,17:00,DIENSTAG,08:00,17:00,MITTWOCH,08:00,17:00,DONNERSTAG,08:00,17:00,FREITAG,08:00,16:00
1578,EKT - Mondlicht II,52.49385953343795,13.417709195388099,Böckhstr.,12,10967,Berlin,ifrauenverein@t-online.de,+49-30-61625913,,18,15,0,"[""Situationsansatz"", ""Körper und Bewegung, Natur-und Umweltpädagogik, Ästhetische Bildung (Musik und Kunst)""]","[""Religionspädagogik"", ""Körper und Bewegung"", ""Ästhetische Bildung (Musik und Kunst)"", ""Naturwissenschaftliche Grunderfahrung"", ""Gesundheit""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,16:00,DIENSTAG,07:00,16:00,MITTWOCH,07:00,16:00,DONNERSTAG,07:00,16:00,FREITAG,07:00,16:00
2690,EKT - Knatterbande ,52.494699893936726,13.418829506875763,Graefestr.,6,10967,Berlin,info@knatterbande.de,+49-3069817780,http://www.knatterbande.de,18,17,4,"[""Montessori-Pädagogik""]","[""Gesundheit"", ""Körper und Bewegung"", ""Natur- und Umweltpädagogik"", ""Ästhetische Bildung (Musik und Kunst)""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,17:00,DIENSTAG,08:00,17:00,MITTWOCH,08:00,17:00,DONNERSTAG,08:00,17:00,FREITAG,08:00,16:00
1540,Montessori-Kinderhaus Naunynstraße,52.5014642396047,13.422358458195204,Naunynstr.,69,10997,Berlin,kita.naunynstrasse@unionhilfswerk.de,+49-30-6149053,http://www.unionhilfswerk.de,12,63,21,"[""Montessori-Pädagogik""]","[""Integration von Kindern mit Behinderung"", ""Naturwissenschaftliche Grunderfahrung"", ""Gesundheit"", ""Körper und Bewegung"", ""Natur- und Umweltpädagogik"", ""Interkulturelle Pädagogik""]",https://kita-navigator.berlin.de/bilder/einrichtung/1540,MONTAG,06:00,17:00,DIENSTAG,06:00,17:00,MITTWOCH,06:00,17:00,DONNERSTAG,06:00,17:00,FREITAG,06:00,16:30
812,EKT - Kinderhaus Waldemar Elterninitiative,52.50305683413255,13.422311744755412,Waldemarstr.,57,10997,Berlin,kihawal@t-online.de,+49-30-6141029,http://kinderhaus-waldemar.de,12,85,25,"[""Situationsansatz""]","[""Integration von Kindern mit Behinderung"", ""Gesundheit"", ""Theaterpädagogik"", ""Körper und Bewegung""]",https://kita-navigator.berlin.de/bilder/einrichtung/812,MONTAG,08:00,17:00,DIENSTAG,08:00,17:00,MITTWOCH,08:00,17:00,DONNERSTAG,08:00,17:00,FREITAG,08:00,17:00
957,"Eltern-Kinder-Schülergruppe
Modell Florian",52.50305683413255,13.422311744755412,Waldemarstr.,57,10997,Berlin,eksg-modell-florian@gmx.net,+49-30-6148146,,24,34,5,"[""Situationsansatz""]","[""Körper und Bewegung"", ""Gesundheit""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,17:00,DIENSTAG,08:00,17:00,MITTWOCH,08:00,17:00,DONNERSTAG,08:00,17:00,FREITAG,08:00,17:00
904,AWO Kita Wassertropfen,52.50015725666132,13.422517222716374,Oranienstr.,192,10999,Berlin,wassertropfen@awo-mitte.de,+49-30-6144829,,24,54,20,"[""Situationsansatz"", ""Gesundheit""]","[""Körper und Bewegung"", ""Gesundheit"", ""Integration von Kindern mit Behinderung"", ""Elternarbeit""]",https://kita-navigator.berlin.de/bilder/einrichtung/904,MONTAG,07:00,16:30,DIENSTAG,07:00,16:30,MITTWOCH,07:00,16:30,DONNERSTAG,07:00,16:30,FREITAG,07:00,16:00
953,Kita Till Eulenspiegel-Kette ,52.50445390985616,13.422031862053963,Adalbertstr.,23B,10997,Berlin,kinderladen@tek-kreuzberg.de,+49-30-75453164,http://www.tilleulenspiegelkette.de,12,22,7,"[""Situationsansatz""]","[""Körper und Bewegung"", ""Ästhetische Bildung (Musik und Kunst)""]",https://kita-navigator.berlin.de/bilder/einrichtung/953,MONTAG,07:30,16:30,DIENSTAG,07:30,16:30,MITTWOCH,07:30,16:30,DONNERSTAG,07:30,16:30,FREITAG,07:30,16:30
26,Kita Trauminsel,52.50882128805198,13.418763253680122,Schmidstr.,2,10179,Berlin,kita.trauminsel@forum-soziale-dienste.de,+49-30-2794009,http://www.forum-soziale-dienste.de,12,90,21,"[""Offene-Arbeit""]",[],https://kita-navigator.berlin.de/bilder/einrichtung/26,MONTAG,06:30,17:30,DIENSTAG,06:30,17:30,MITTWOCH,06:30,17:30,DONNERSTAG,06:30,17:30,FREITAG,06:30,17:30
932,EKT - Der kleine Horrorladen,52.49414214975378,13.418874559080079,Graefestr.,84,10967,Berlin,horrorladen@gmx.de,+49-30-6929332,,18,25,4,"[""Montessori-Pädagogik""]","[""Körper und Bewegung"", ""Interkulturelle Pädagogik"", ""Gesundheit"", ""Ästhetische Bildung (Musik und Kunst)""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,16:30,DIENSTAG,07:30,16:30,MITTWOCH,07:30,16:30,DONNERSTAG,07:30,16:30,FREITAG,07:30,16:30
1618,EKT Schokokids,52.50131327778853,13.42290456804558,Naunynstr.,72,10997,Berlin,ektschokokids@web.de,+49-30-6157699,,12,23,8,"[""Situationsansatz""]","[""Berliner Bildungsprogramm""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,16:30,DIENSTAG,08:00,16:30,MITTWOCH,08:00,16:30,DONNERSTAG,08:00,16:30,FREITAG,08:00,16:30
2557,Integrationskinderladen Fidicinis,52.49074395745358,13.392223954159043,Solmsstr.,22,10961,Berlin,info@kinderladen-fidicinis.de,+49-176-50468993,http://www.kinderladen-fidicinis.de,18,22,10,"[""Situationsansatz"", ""Ansatz von Emmi Pikler""]",[],https://kita-navigator.berlin.de/bilder/einrichtung/2557,MONTAG,08:00,16:30,DIENSTAG,08:00,16:30,MITTWOCH,08:00,16:30,DONNERSTAG,08:00,16:30,FREITAG,08:00,16:00
2419,Evangelische Kita Arche,52.4901878336003,13.393843854945178,Zossener Str.,22,10961,Berlin,arche-kita@evkvbmn.de,+49-30-6912499,http://evkvbmn.de,0,98,0,"[""Inklusion / Barrierefreiheit""]","[""Religionspädagogik"", ""Integration von Kindern mit Behinderung"", ""Gruppenbezogenes Arbeiten""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:00,17:00,DIENSTAG,06:00,17:00,MITTWOCH,06:00,17:00,DONNERSTAG,06:00,17:00,FREITAG,06:00,16:30
2902,EKT Löwenherz & Spunk e.V.,52.48897970212805,13.400433451030834,Bergmannstr.,68,10961,Berlin,platzfuerkinder@yahoo.de,+49-30-80206776,,12,25,10,"[""Montessori-Pädagogik"", ""Situationsansatz""]","[""Natur- und Umweltpädagogik"", ""Ästhetische Bildung (Musik und Kunst)"", ""Naturwissenschaftliche Grunderfahrung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,16:00,DIENSTAG,08:00,16:00,MITTWOCH,08:00,16:00,DONNERSTAG,08:00,16:00,FREITAG,08:00,15:00
2431,"Kita Verein zur Förderung eines
freien Erziehungs- und Bildungswesens",52.497083523808264,13.383049026757767,Obentrautstr.,52,10963,Berlin,conny.busche@gmail.com,+49-30-2165016,,24,17,0,[],[],https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:30,17:00,DIENSTAG,08:30,17:00,MITTWOCH,08:30,17:00,DONNERSTAG,08:30,17:00,FREITAG,08:30,17:00
1128279,Kita Schmidchen,52.50940383318814,13.418824862136312,Schmidstr.,4,10179,Berlin,kita-schmidchen-mitte@volkssolidarität.de,+49-30-40362060,,0,79,0,[],[],https://kita-navigator.berlin.de/fallback_einrichtung.jpg,,,,,,,,,,,,,,,
1151,EKT - Die Panzerknacker,52.4904909525568,13.39153647585113,Riemannstr.,17,10961,Berlin,kila.panzerknacker@googlemail.com,+49-30-6928864,http://www.kinderladen-panzerknacker.de,21,35,0,"[""Offene-Arbeit""]","[""Interkulturelle Pädagogik"", ""Integration von Kindern mit Behinderung"", ""Gesundheit"", ""Körper und Bewegung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,17:00,DIENSTAG,08:00,17:00,MITTWOCH,08:00,17:00,DONNERSTAG,08:00,17:00,FREITAG,08:00,17:00
1610,EKT - Affentanz,52.50069217509837,13.423592725379208,Mariannenstr.,47,10997,Berlin,ektaffentanz@gmx.de,+49-30-6175234,,11,27,10,"[""Situationsansatz""]","[""Sprache""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,17:00,DIENSTAG,08:00,17:00,MITTWOCH,08:00,17:00,DONNERSTAG,08:00,17:00,FREITAG,08:00,17:00
1611,EKT - Langer Rüssel,52.500815553022484,13.423675235543534,Mariannenstr.,48,10997,Berlin,kinderladen.wolkenburg@yahoo.de,+49-30-6126120,,24,18,0,"[""Offene-Arbeit"", ""Situationsansatz""]","[""Körper und Bewegung"", ""Ästhetische Bildung (Musik und Kunst)""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:30,16:00,DIENSTAG,08:30,16:00,MITTWOCH,08:30,16:00,DONNERSTAG,08:30,16:00,FREITAG,08:30,16:00
270129,Kita Adalbertstraße 24,52.50565216390316,13.422619580959696,Adalbertstr.,24,10179,Berlin,gapko@gmx.de,+49-3040054204,,12,30,12,"[""Offene-Arbeit""]","[""Körper und Bewegung"", ""Interkulturelle Pädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,18:00,DIENSTAG,07:00,18:00,MITTWOCH,07:00,18:00,DONNERSTAG,07:00,18:00,FREITAG,07:00,17:00
2889,Frieda Kirschkern,52.492195757598886,13.417475796610834,Dieffenbachstr.,27,10967,Berlin,info@kirschkern-ev.de,+49-30-76580050,,12,25,9,"[""Situationsansatz""]","[""Ästhetische Bildung (Musik und Kunst)""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,16:30,DIENSTAG,07:30,16:30,MITTWOCH,07:30,16:30,DONNERSTAG,07:30,16:30,FREITAG,07:30,16:30
2428,Kita Hasenheide 56,52.489125134721625,13.409418786458325,Hasenheide,56,10967,Berlin,info@kirschkern-ev.de,+49-30-6931995,http://www.kirschkern-eV.de,12,30,9,"[""Situationsansatz""]",[],https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,16:30,DIENSTAG,07:30,16:30,MITTWOCH,07:30,16:30,DONNERSTAG,07:30,16:30,FREITAG,07:30,16:30
956,Eltern-Kind-Gruppe Kreuzberg-Nord,52.503509162646225,13.423869119865818,Mariannenplatz,2A,10997,Berlin,kindergruppe-kreuzberg-nord@email.de,+49-30-6145900,http://www.spielraeumeimbethanien.info,8,54,13,"[""Offene-Arbeit"", ""Situationsansatz""]","[""Interkulturelle Pädagogik"", ""Naturwissenschaftliche Grunderfahrung"", ""Gesundheit"", ""Körper und Bewegung"", ""Natur- und Umweltpädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,16:30,DIENSTAG,08:00,16:30,MITTWOCH,08:00,16:30,DONNERSTAG,08:00,17:00,FREITAG,08:00,16:30
1581,EKT - Pittiplatsch,52.49333015479814,13.419741850612699,Böckhstr.,21,10967,Berlin,EKT-Pittiplatsch@posteo.de,+49-30-6919580,,18,21,5,"[""Freinet-Pädagogik""]","[""demokratische Bildung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,17:00,DIENSTAG,08:00,17:00,MITTWOCH,08:00,17:00,DONNERSTAG,08:00,17:00,FREITAG,08:00,16:00
981229,FRÖBEL-Kindergarten,52.509938327109836,13.385698265607992,Leipziger Str.,13,10117,Berlin,bmf@froebel-gruppe.de,+49-3020075362,https://bmf-berlin.froebel.info/,6,20,20,"[""Offene-Arbeit"", ""Krippe""]","[""Körper und Bewegung"", ""Ästhetische Bildung (Musik und Kunst)"", ""Gesundheit""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,17:00,DIENSTAG,07:00,17:00,MITTWOCH,07:00,17:00,DONNERSTAG,07:00,17:00,FREITAG,07:00,17:00
2522,Europa-Kita VAK e.V. Reichenberger Str. 156 A.,52.497732464816075,13.423536554581641,Reichenberger Str.,156,10999,Berlin,VAK-Kitas@t-online.de,+49-3061076668,http://www.vak-kindertagesstaetten.de,18,73,14,"[""vorurteilsbewusste, Interkulturelle Pädagogik""]","[""Körper und Bewegung"", ""Interkulturelle Pädagogik"", ""Gesundheit""]",https://kita-navigator.berlin.de/bilder/einrichtung/2522,MONTAG,06:30,17:00,DIENSTAG,06:30,17:00,MITTWOCH,06:30,17:00,DONNERSTAG,06:30,17:00,FREITAG,06:30,16:00
650,EKT - Kinderladen Luftabong,52.49251254646517,13.386283557848127,Yorckstr.,88H,10965,Berlin,info@kinderladen-luftabong.de,+49-30-7868430,http://www.kinderladen-luftabong.de,30,18,0,"[""Montessori-Pädagogik""]",[],https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:30,16:00,DIENSTAG,08:30,16:00,MITTWOCH,08:30,16:00,DONNERSTAG,08:30,16:00,FREITAG,08:30,16:00
1002,EKT Herzlichtgarten,52.488980573960625,13.410503637937317,Hasenheide,51,10967,Berlin,herzlichtgarten@yahoo.de,+49-30-6949805,,24,18,5,"[""Montessori-Pädagogik""]","[""Integration von Kindern mit Behinderung"", ""Körper und Bewegung"", ""Natur- und Umweltpädagogik"", ""Interkulturelle Pädagogik"", ""Ästhetische Bildung (Musik und Kunst)""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,17:00,DIENSTAG,07:30,17:00,MITTWOCH,07:30,17:00,DONNERSTAG,07:30,17:00,FREITAG,07:30,17:00
1622,EKT - Kinderladen Bande,52.499744246680336,13.424382419044388,Oranienstr.,202,10999,Berlin,kinderladen-bande@t-online.de,+49-30-6119894,,18,15,0,"[""Situationsansatz""]","[""Natur- und Umweltpädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,16:00,DIENSTAG,08:00,16:30,MITTWOCH,08:00,16:30,DONNERSTAG,08:00,16:30,FREITAG,08:00,16:00
372129,miKita,52.49522375912282,13.422307865662273,Maybachufer,5,12047,Berlin,info@mi-kita.de,+49-17621454834,http://www.mi-kita.de,15,22,9,"[""Situationsansatz""]","[""Bilingualismus""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:15,16:15,DIENSTAG,08:15,16:15,MITTWOCH,08:15,16:15,DONNERSTAG,08:15,16:15,FREITAG,08:15,16:15
686229,Alegria Kiga,52.51187397478563,13.388194452735132,Mohrenstr.,11,10117,Berlin,alegria.susanne@gmx.de,+49-3051055655,http://www.kiga-alegria.de,12,48,18,"[""Gestaltpädagogik""]","[""Interkulturelle Pädagogik"", ""Gesundheit"", ""Körper und Bewegung"", ""Ästhetische Bildung (Musik und Kunst)""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,18:30,DIENSTAG,07:30,18:30,MITTWOCH,07:30,18:30,DONNERSTAG,07:30,18:30,FREITAG,07:30,18:30
1631,EKT - Klara Kirschkern e.V.,52.490063309344116,13.390040845407707,Nostitzstr.,25,10961,Berlin,info@kirschkern-ev.de,+49-30-6943390,http://www.kirschkern-eV.de,12,18,5,"[""Situationsansatz""]",[],https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,16:30,DIENSTAG,07:30,16:30,MITTWOCH,07:30,16:30,DONNERSTAG,07:30,16:30,FREITAG,07:30,16:30
2558,EKT Girotondo,52.48967366161252,13.390875496863956,Bergmannstr.,98,10961,Berlin,ekt-girotondo@gmx.de,+49-30-69815328,http://www.girotondo-berlin.de,12,30,11,"[""Reggio-Pädagogik"", ""Ansatz von Emmi Pikler""]","[""Interkulturelle Pädagogik""]",https://kita-navigator.berlin.de/bilder/einrichtung/2558,MONTAG,08:00,17:00,DIENSTAG,08:00,17:00,MITTWOCH,08:00,17:00,DONNERSTAG,08:00,17:00,FREITAG,08:00,16:30
2569,Kindergarten Alegria Jardin infantil,52.51181943449905,13.387293090563803,Mohrenstr.,7,10117,Berlin,alegria.susanne@gmx.de,+49-3051055655,http://www.kiga-alegria.de,12,100,33,"[""Gestaltpädagogik""]","[""Ästhetische Bildung (Musik und Kunst)"", ""Interkulturelle Pädagogik"", ""Gesundheit"", ""Körper und Bewegung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,18:30,DIENSTAG,07:30,18:30,MITTWOCH,07:30,18:30,DONNERSTAG,07:30,18:30,FREITAG,07:30,18:30
1013,Kita Tausend Fühler /Nachbarschaftshs Urbanstr.,52.488465191596916,13.39424538587956,Friesenstr.,4,10965,Berlin,tausendf@nachbarschaftshaus.de,+49-30-6946890,,12,20,10,[],"[""Integration von Kindern mit Behinderung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,16:30,DIENSTAG,07:30,16:30,MITTWOCH,07:30,16:30,DONNERSTAG,07:30,15:30,FREITAG,07:30,16:30
903,EKT - Veda-Lila Kindergarten,52.488026444030254,13.396036176588606,Arndtstr.,42,10965,Berlin,AntjeGubernus@gmx.de,+49-30-6947166,http://veda-lila-kita.de,12,15,7,"[""Situationsansatz""]","[""Naturwissenschaftliche Grunderfahrung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,16:30,DIENSTAG,07:30,16:30,MITTWOCH,07:30,16:30,DONNERSTAG,07:30,16:30,FREITAG,07:30,15:30
336,EKT - Tigerente,52.48938698212388,13.390753399594516,Bergmannstr.,12,10961,Berlin,vorstand@kinderladen-tigerente.de,+49-30-6930468,http://www.kinderladen-tigerente.de,30,16,4,"[""Montessori-Pädagogik""]","[""Körper und Bewegung"", ""Natur- und Umweltpädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,16:00,DIENSTAG,08:00,16:00,MITTWOCH,08:00,16:00,DONNERSTAG,08:00,16:00,FREITAG,08:00,16:00
740,Europa-Kita VAK e.V. Oranienstr. 4,52.499710300934865,13.425411965107939,Oranienstr.,4,10997,Berlin,VAK-Kitas@t-online.de,+49-306186319,http://www.vak-kindertagesstaetten.de,18,83,22,"[""Situationsansatz"", ""vorurteilsbewusste, Interkulturelle Pädagogik""]","[""Körper und Bewegung"", ""Interkulturelle Pädagogik"", ""Gesundheit"", ""Bilingualität""]",https://kita-navigator.berlin.de/bilder/einrichtung/740,MONTAG,06:30,17:00,DIENSTAG,06:30,17:00,MITTWOCH,06:30,17:00,DONNERSTAG,06:30,17:00,FREITAG,06:30,16:00
